City,Edition,Sport,Discipline,Athlete,Gender,Event,Medal
Athens,2004,Judo,Judo,"BOENISCH, Yvonne",Women,52 - 57kg (lightweight),Gold
Athens,2004,Judo,Judo,"KYE, Sun Hui",Women,52 - 57kg (lightweight),Silver
Athens,2004,Judo,Judo,"GONZALEZ, Driulys",Women,57 - 63kg (half-middleweight),Bronze
Athens,2004,Judo,Judo,"ZOLNIR, Urska",Women,57 - 63kg (half-middleweight),Bronze
Athens,2004,Judo,Judo,"TANIMOTO, Ayumi",Women,57 - 63kg (half-middleweight),Gold
Athens,2004,Judo,Judo,"HEILL, Claudia",Women,57 - 63kg (half-middleweight),Silver
Athens,2004,Judo,Judo,"ARENCIBIA, Yordanis",Men,60 - 66kg (half-lightweight),Bronze
Athens,2004,Judo,Judo,"GEORGIEV, Georgi",Men,60 - 66kg (half-lightweight),Bronze
Athens,2004,Judo,Judo,"UCHISHIBA, Masato",Men,60 - 66kg (half-lightweight),Gold
Athens,2004,Judo,Judo,"KRNAC, Jozef",Men,60 - 66kg (half-lightweight),Silver
Athens,2004,Judo,Judo,"BOEHM, Annett",Women,63 - 70kg (middleweight),Bronze
Athens,2004,Judo,Judo,"QIN, Dongya",Women,63 - 70kg (middleweight),Bronze
Athens,2004,Judo,Judo,"UENO, Masae",Women,63 - 70kg (middleweight),Gold
Athens,2004,Judo,Judo,"BOSCH, Edith",Women,63 - 70kg (middleweight),Silver
Athens,2004,Judo,Judo,"GUILHEIRO, Leandro",Men,66 - 73kg (lightweight),Bronze
Athens,2004,Judo,Judo,"PEDRO, James",Men,66 - 73kg (lightweight),Bronze
Athens,2004,Judo,Judo,"LEE, Won Hee",Men,66 - 73kg (lightweight),Gold
Athens,2004,Judo,Judo,"MAKAROV, Vitaliy",Men,66 - 73kg (lightweight),Silver
Athens,2004,Judo,Judo,"LABORDE, Yurisel",Women,70 - 78kg (half-heavyweight),Bronze
Athens,2004,Judo,Judo,"MORICO, Lucia",Women,70 - 78kg (half-heavyweight),Bronze
Athens,2004,Judo,Judo,"ANNO, Noriko",Women,70 - 78kg (half-heavyweight),Gold
Athens,2004,Judo,Judo,"LIU, Xia",Women,70 - 78kg (half-heavyweight),Silver
Athens,2004,Judo,Judo,"CANTO, Flavio",Men,73 - 81kg (half-middleweight),Bronze
Athens,2004,Judo,Judo,"NOSSOV, Dmitri",Men,73 - 81kg (half-middleweight),Bronze
Athens,2004,Judo,Judo,"ILIADIS, Ilias",Men,73 - 81kg (half-middleweight),Gold
Athens,2004,Judo,Judo,"GONTIUK, Roman",Men,73 - 81kg (half-middleweight),Silver
Athens,2004,Judo,Judo,"HUIZINGA, Mark",Men,81 - 90kg (middleweight),Bronze
Athens,2004,Judo,Judo,"TAOV, Khasanbi",Men,81 - 90kg (middleweight),Bronze
Athens,2004,Judo,Judo,"ZVIADAURI, Zurab",Men,81 - 90kg (middleweight),Gold
Athens,2004,Judo,Judo,"IZUMI, Hiroshi",Men,81 - 90kg (middleweight),Silver
Athens,2004,Judo,Judo,"JURACK, Michael",Men,90 - 100kg (half-heavyweight),Bronze
Athens,2004,Judo,Judo,"ZEEVI, Ariel",Men,90 - 100kg (half-heavyweight),Bronze
Athens,2004,Judo,Judo,"MAKARAU, Ihar",Men,90 - 100kg (half-heavyweight),Gold
Athens,2004,Judo,Judo,"JANG, Sung Ho",Men,90 - 100kg (half-heavyweight),Silver
Athens,2004,Modern Pentathlon,Modern Pentath.,"CAPALINI, Libor",Men,Individual competition,Bronze
Athens,2004,Modern Pentathlon,Modern Pentath.,"MOISEEV, Andrey",Men,Individual competition,Gold
Athens,2004,Modern Pentathlon,Modern Pentath.,"ZADNEPROVSKIS, Andrejus",Men,Individual competition,Silver
Athens,2004,Modern Pentathlon,Modern Pentath.,"HARLAND, Georgina",Women,Individual competition,Bronze
Athens,2004,Modern Pentathlon,Modern Pentath.,"VOROS, Zsuzsanna",Women,Individual competition,Gold
Athens,2004,Modern Pentathlon,Modern Pentath.,"RUBLEVSKA, Elena",Women,Individual competition,Silver
Athens,2004,Rowing,Rowing,"CECH, Donovan",Men,coxless pair (2-),Bronze
Athens,2004,Rowing,Rowing,"DI CLEMENTE, Ramon",Men,coxless pair (2-),Bronze
Athens,2004,Rowing,Rowing,"GINN, Drew",Men,coxless pair (2-),Gold
Athens,2004,Rowing,Rowing,"TOMKINS, James",Men,coxless pair (2-),Gold
Athens,2004,Rowing,Rowing,"SKELIN, Niksa",Men,coxless pair (2-),Silver
Athens,2004,Rowing,Rowing,"SKELIN, Sinisa",Men,coxless pair (2-),Silver
Athens,2004,Rowing,Rowing,"GALTAROSSA, Rossano",Men,double sculls (2x),Bronze
Athens,2004,Rowing,Rowing,"SARTORI, Alessio",Men,double sculls (2x),Bronze
Athens,2004,Rowing,Rowing,"HARDY, Adrien",Men,double sculls (2x),Gold
Athens,2004,Rowing,Rowing,"VIEILLEDENT, Sebastien",Men,double sculls (2x),Gold
Athens,2004,Rowing,Rowing,"COP, Iztok",Men,double sculls (2x),Silver
Athens,2004,Rowing,Rowing,"SPIK, Luka",Men,double sculls (2x),Silver
Athens,2004,Rowing,Rowing,"LAVERICK, Elise",Women,double sculls (2x),Bronze
Athens,2004,Rowing,Rowing,"WINCKLESS, Sarah",Women,double sculls (2x),Bronze
Athens,2004,Rowing,Rowing,"EVERS-SWINDELL, Caroline",Women,double sculls (2x),Gold
Athens,2004,Rowing,Rowing,"EVERS-SWINDELL, Georgina",Women,double sculls (2x),Gold
Athens,2004,Rowing,Rowing,"OPPELT, Britta",Women,double sculls (2x),Silver
Athens,2004,Rowing,Rowing,"WALESKA, Peggy",Women,double sculls (2x),Silver
Athens,2004,Rowing,Rowing,"HANSON, Boden Joseph",Men,eight with coxswain (8+),Bronze
Athens,2004,Rowing,Rowing,"MCKAY, Mike",Men,eight with coxswain (8+),Bronze
Athens,2004,Rowing,Rowing,"RESIDE, Stuart",Men,eight with coxswain (8+),Bronze
Athens,2004,Rowing,Rowing,"STEWART, Geoff",Men,eight with coxswain (8+),Bronze
Athens,2004,Rowing,Rowing,"STEWART, James",Men,eight with coxswain (8+),Bronze
Athens,2004,Rowing,Rowing,"STEWART, Steve",Men,eight with coxswain (8+),Bronze
Athens,2004,Rowing,Rowing,"SZCZUROWSKI, Stefan",Men,eight with coxswain (8+),Bronze
Athens,2004,Rowing,Rowing,"TOON, Michael",Men,eight with coxswain (8+),Bronze
Athens,2004,Rowing,Rowing,"WELCH, Stuart",Men,eight with coxswain (8+),Bronze
Athens,2004,Rowing,Rowing,"AHRENS, Chris",Men,eight with coxswain (8+),Gold
Athens,2004,Rowing,Rowing,"ALLEN, Wyatt",Men,eight with coxswain (8+),Gold
Athens,2004,Rowing,Rowing,"BEERY, Dan",Men,eight with coxswain (8+),Gold
Athens,2004,Rowing,Rowing,"CIPOLLONE, Pete",Men,eight with coxswain (8+),Gold
Athens,2004,Rowing,Rowing,"DEAKIN, Matt",Men,eight with coxswain (8+),Gold
Athens,2004,Rowing,Rowing,"HANSEN, Joseph",Men,eight with coxswain (8+),Gold
Athens,2004,Rowing,Rowing,"HOOPMAN, Beau",Men,eight with coxswain (8+),Gold
Athens,2004,Rowing,Rowing,"READ, Jason",Men,eight with coxswain (8+),Gold
Athens,2004,Rowing,Rowing,"VOLPENHEIN, Bryan",Men,eight with coxswain (8+),Gold
Athens,2004,Rowing,Rowing,"BARTMAN, Michiel",Men,eight with coxswain (8+),Silver
Athens,2004,Rowing,Rowing,"CHEUNG, Chun Wei",Men,eight with coxswain (8+),Silver
Athens,2004,Rowing,Rowing,"DERKSEN, Geert Jan",Men,eight with coxswain (8+),Silver
Athens,2004,Rowing,Rowing,"EGGENKAMP, Gerritjan",Men,eight with coxswain (8+),Silver
Athens,2004,Rowing,Rowing,"GABRIELS, Jan-Willem",Men,eight with coxswain (8+),Silver
Athens,2004,Rowing,Rowing,"MENSCH, Daniel",Men,eight with coxswain (8+),Silver
Athens,2004,Rowing,Rowing,"SIMON, Diederik",Men,eight with coxswain (8+),Silver
Athens,2004,Rowing,Rowing,"VELLENGA, Matthijs",Men,eight with coxswain (8+),Silver
Athens,2004,Rowing,Rowing,"VERMEULEN, Gijs",Men,eight with coxswain (8+),Silver
Athens,2004,Rowing,Rowing,"DE HAAN, Annemiek",Women,eight with coxswain (8+),Bronze
Athens,2004,Rowing,Rowing,"DEKKERS, Hurnet",Women,eight with coxswain (8+),Bronze
Athens,2004,Rowing,Rowing,"HOMMES, Nienke",Women,eight with coxswain (8+),Bronze
Athens,2004,Rowing,Rowing,"SIEGELAAR, Sarah",Women,eight with coxswain (8+),Bronze
Athens,2004,Rowing,Rowing,"SMULDERS, Marlies",Women,eight with coxswain (8+),Bronze
Athens,2004,Rowing,Rowing,"TANGER, Helen",Women,eight with coxswain (8+),Bronze
Athens,2004,Rowing,Rowing,"VAN RUMPT, Annemarieke",Women,eight with coxswain (8+),Bronze
Athens,2004,Rowing,Rowing,"WEGMAN, Froukje",Women,eight with coxswain (8+),Bronze
Athens,2004,Rowing,Rowing,"WORKEL, Ester",Women,eight with coxswain (8+),Bronze
Athens,2004,Rowing,Rowing,"ANDRUNACHE, Georgeta",Women,eight with coxswain (8+),Gold
Athens,2004,Rowing,Rowing,"BARASCU, Aurica",Women,eight with coxswain (8+),Gold
Athens,2004,Rowing,Rowing,"FLOREA, Rodica",Women,eight with coxswain (8+),Gold
Athens,2004,Rowing,Rowing,"GAFENCU, Liliana",Women,eight with coxswain (8+),Gold
Athens,2004,Rowing,Rowing,"GEORGESCU, Elena",Women,eight with coxswain (8+),Gold
Athens,2004,Rowing,Rowing,"IGNAT, Doina",Women,eight with coxswain (8+),Gold
Athens,2004,Rowing,Rowing,"LIPA, Elisabeta",Women,eight with coxswain (8+),Gold
Athens,2004,Rowing,Rowing,"PAPUC, Ioana",Women,eight with coxswain (8+),Gold
Athens,2004,Rowing,Rowing,"SUSANU, Viorica",Women,eight with coxswain (8+),Gold
Athens,2004,Rowing,Rowing,"COX, Alison",Women,eight with coxswain (8+),Silver
Athens,2004,Rowing,Rowing,"DAVIES, Caryn",Women,eight with coxswain (8+),Silver
Athens,2004,Rowing,Rowing,"DIRKMAAT, Megan",Women,eight with coxswain (8+),Silver
Athens,2004,Rowing,Rowing,"JOHNSON, Kate",Women,eight with coxswain (8+),Silver
Athens,2004,Rowing,Rowing,"KORHOLZ, Laurel",Women,eight with coxswain (8+),Silver
Athens,2004,Rowing,Rowing,"MAGEE, Samantha",Women,eight with coxswain (8+),Silver
Athens,2004,Rowing,Rowing,"MICKELSON, Anna",Women,eight with coxswain (8+),Silver
Athens,2004,Rowing,Rowing,"NELSON, Lianne",Women,eight with coxswain (8+),Silver
Athens,2004,Rowing,Rowing,"WHIPPLE, Mary",Women,eight with coxswain (8+),Silver
Athens,2004,Rowing,Rowing,"AGAMENNONI, Luca",Men,four without coxswain (4-),Bronze
Athens,2004,Rowing,Rowing,"DENTALE, Dario",Men,four without coxswain (4-),Bronze
Athens,2004,Rowing,Rowing,"LEONARDO, Raffaello",Men,four without coxswain (4-),Bronze
Athens,2004,Rowing,Rowing,"PORZIO, Lorenzo",Men,four without coxswain (4-),Bronze
Athens,2004,Rowing,Rowing,"COODE, Ed",Men,four without coxswain (4-),Gold
Athens,2004,Rowing,Rowing,"CRACKNELL, James",Men,four without coxswain (4-),Gold
Athens,2004,Rowing,Rowing,"PINSENT, Matthew",Men,four without coxswain (4-),Gold
Athens,2004,Rowing,Rowing,"WILLIAMS, Steve",Men,four without coxswain (4-),Gold
Athens,2004,Rowing,Rowing,"BAERG, Cameron",Men,four without coxswain (4-),Silver
Athens,2004,Rowing,Rowing,"HERSCHMILLER, Thomas",Men,four without coxswain (4-),Silver
Athens,2004,Rowing,Rowing,"WETZEL, Jake",Men,four without coxswain (4-),Silver
Athens,2004,Rowing,Rowing,"WILLIAMS, Barney",Men,four without coxswain (4-),Silver
Athens,2004,Rowing,Rowing,"AMARANTE, Catello",Men,lightweight coxless four (4-),Bronze
Athens,2004,Rowing,Rowing,"AMITRANO, Salvatore",Men,lightweight coxless four (4-),Bronze
Athens,2004,Rowing,Rowing,"BERTINI, Lorenzo",Men,lightweight coxless four (4-),Bronze
Athens,2004,Rowing,Rowing,"MASCARENHAS, Bruno",Men,lightweight coxless four (4-),Bronze
Athens,2004,Rowing,Rowing,"EBBESEN, Eskild Balschmidt",Men,lightweight coxless four (4-),Gold
Athens,2004,Rowing,Rowing,"EBERT, Thomas",Men,lightweight coxless four (4-),Gold
Athens,2004,Rowing,Rowing,"KRISTENSEN, Thor",Men,lightweight coxless four (4-),Gold
Athens,2004,Rowing,Rowing,"MOELVIG, Stephan",Men,lightweight coxless four (4-),Gold
Athens,2004,Rowing,Rowing,"BURGESS, Simon",Men,lightweight coxless four (4-),Silver
Athens,2004,Rowing,Rowing,"CURETON, Ben",Men,lightweight coxless four (4-),Silver
Athens,2004,Rowing,Rowing,"EDWARDS, Anthony",Men,lightweight coxless four (4-),Silver
Athens,2004,Rowing,Rowing,"LOFTUS, Glen",Men,lightweight coxless four (4-),Silver
Athens,2004,Rowing,Rowing,"POLYMEROS, Vasileios",Men,lightweight double sculls (2x),Bronze
Athens,2004,Rowing,Rowing,"SKIATHITIS, Nikolaos",Men,lightweight double sculls (2x),Bronze
Athens,2004,Rowing,Rowing,"KUCHARSKI, Tomasz",Men,lightweight double sculls (2x),Gold
Athens,2004,Rowing,Rowing,"SYCZ, Robert",Men,lightweight double sculls (2x),Gold
Athens,2004,Rowing,Rowing,"DUFOUR, Frederic",Men,lightweight double sculls (2x),Silver
Athens,2004,Rowing,Rowing,"TOURON, Pascal",Men,lightweight double sculls (2x),Silver
Athens,2004,Rowing,Rowing,"VAN DER KOLK, Kirsten",Women,lightweight double sculls (2x),Bronze
Athens,2004,Rowing,Rowing,"VAN EUPEN, Marit",Women,lightweight double sculls (2x),Bronze
Athens,2004,Rowing,Rowing,"ALUPEI, Angela",Women,lightweight double sculls (2x),Gold
Athens,2004,Rowing,Rowing,"BURCICA, Constanta",Women,lightweight double sculls (2x),Gold
Athens,2004,Rowing,Rowing,"BLASBERG, Claudia",Women,lightweight double sculls (2x),Silver
Athens,2004,Rowing,Rowing,"REIMER, Daniela",Women,lightweight double sculls (2x),Silver
Athens,2004,Rowing,Rowing,"BICHYK, Yuliya",Women,pair without coxswain (2-),Bronze
Athens,2004,Rowing,Rowing,"HELAKH, Natallia",Women,pair without coxswain (2-),Bronze
Athens,2004,Rowing,Rowing,"ANDRUNACHE, Georgeta",Women,pair without coxswain (2-),Gold
Athens,2004,Rowing,Rowing,"SUSANU, Viorica",Women,pair without coxswain (2-),Gold
Athens,2004,Rowing,Rowing,"BISHOP, Cath",Women,pair without coxswain (2-),Silver
Athens,2004,Rowing,Rowing,"GRAINGER, Katherine",Women,pair without coxswain (2-),Silver
Athens,2004,Rowing,Rowing,"BILUSHCHENKO, Sergij",Men,quadruple sculls without coxswain (4x),Bronze
Athens,2004,Rowing,Rowing,"GRIN, Sergij",Men,quadruple sculls without coxswain (4x),Bronze
Athens,2004,Rowing,Rowing,"LYKOV, Oleg",Men,quadruple sculls without coxswain (4x),Bronze
Athens,2004,Rowing,Rowing,"SHAPOSHNIKOV, Leonid",Men,quadruple sculls without coxswain (4x),Bronze
Athens,2004,Rowing,Rowing,"FEDOROVTSEV, Sergey",Men,quadruple sculls without coxswain (4x),Gold
Athens,2004,Rowing,Rowing,"KRAVTSOV, Igor",Men,quadruple sculls without coxswain (4x),Gold
Athens,2004,Rowing,Rowing,"SPINEV, Nikolay",Men,quadruple sculls without coxswain (4x),Gold
Athens,2004,Rowing,Rowing,"SVIRIN, Alekseij",Men,quadruple sculls without coxswain (4x),Gold
Athens,2004,Rowing,Rowing,"HANAK, Jakub",Men,quadruple sculls without coxswain (4x),Silver
Athens,2004,Rowing,Rowing,"JIRKA, David",Men,quadruple sculls without coxswain (4x),Silver
Athens,2004,Rowing,Rowing,"KARAS, Tomas",Men,quadruple sculls without coxswain (4x),Silver
Athens,2004,Rowing,Rowing,"KOPRIVA, David",Men,quadruple sculls without coxswain (4x),Silver
Athens,2004,Rowing,Rowing,"BRADLEY, Amber",Women,quadruple sculls without coxswain (4x),Bronze
Athens,2004,Rowing,Rowing,"FALETIC, Dana",Women,quadruple sculls without coxswain (4x),Bronze
Athens,2004,Rowing,Rowing,"HORE, Kerry",Women,quadruple sculls without coxswain (4x),Bronze
Athens,2004,Rowing,Rowing,"SATTIN, Rebecca",Women,quadruple sculls without coxswain (4x),Bronze
Athens,2004,Rowing,Rowing,"BORON, Kathrin",Women,quadruple sculls without coxswain (4x),Gold
Athens,2004,Rowing,Rowing,"EL QALQILI, Kerstin",Women,quadruple sculls without coxswain (4x),Gold
Athens,2004,Rowing,Rowing,"EVERS, Meike",Women,quadruple sculls without coxswain (4x),Gold
Athens,2004,Rowing,Rowing,"LUTZE, Manuela",Women,quadruple sculls without coxswain (4x),Gold
Athens,2004,Rowing,Rowing,"FLOOD, Debbie",Women,quadruple sculls without coxswain (4x),Silver
Athens,2004,Rowing,Rowing,"HOUGHTON, Frances",Women,quadruple sculls without coxswain (4x),Silver
Athens,2004,Rowing,Rowing,"MOWBRAY, Alison",Women,quadruple sculls without coxswain (4x),Silver
Athens,2004,Rowing,Rowing,"ROMERO, Rebecca",Women,quadruple sculls without coxswain (4x),Silver
Athens,2004,Rowing,Rowing,"YANAKIEV, Ivo",Men,single sculls (1x),Bronze
Athens,2004,Rowing,Rowing,"TUFTE, Olaf",Men,single sculls (1x),Gold
Athens,2004,Rowing,Rowing,"JAANSON, Jueri",Men,single sculls (1x),Silver
Athens,2004,Rowing,Rowing,"NEYKOVA, Rumyana",Women,single sculls (1x),Bronze
Athens,2004,Rowing,Rowing,"RUTSCHOW, Katrin",Women,single sculls (1x),Gold
Athens,2004,Rowing,Rowing,"KARSTEN, Ekaterina",Women,single sculls (1x),Silver
Athens,2004,Sailing,Sailing,"SEKI, Kazuto",Men,470 - Two Person Dinghy,Bronze
Athens,2004,Sailing,Sailing,"TODOROKI, Kenjiro",Men,470 - Two Person Dinghy,Bronze
Athens,2004,Sailing,Sailing,"BURNHAM, Kevin",Men,470 - Two Person Dinghy,Gold
Athens,2004,Sailing,Sailing,"FOERSTER, Paul",Men,470 - Two Person Dinghy,Gold
Athens,2004,Sailing,Sailing,"GLANFIELD, Joe",Men,470 - Two Person Dinghy,Silver
Athens,2004,Sailing,Sailing,"ROGERS, Nick",Men,470 - Two Person Dinghy,Silver
Athens,2004,Sailing,Sailing,"TORGERSSON, Therese",Women,470 - Two Person Dinghy,Bronze
Athens,2004,Sailing,Sailing,"ZACHRISSON, Vendela",Women,470 - Two Person Dinghy,Bronze
Athens,2004,Sailing,Sailing,"BEKATOROU, Sofia",Women,470 - Two Person Dinghy,Gold
Athens,2004,Sailing,Sailing,"TSOULFA, Aimilia",Women,470 - Two Person Dinghy,Gold
Athens,2004,Sailing,Sailing,"AZON, Sandra",Women,470 - Two Person Dinghy,Silver
Athens,2004,Sailing,Sailing,"VIA DUFRESNE, Natalia",Women,470 - Two Person Dinghy,Silver
Athens,2004,Sailing,Sailing,"DRAPER, Chris",Men,49er - Skiff,Bronze
Athens,2004,Sailing,Sailing,"HISCOCKS, Simon",Men,49er - Skiff,Bronze
Athens,2004,Sailing,Sailing,"FERNANDEZ, Xavier",Men,49er - Skiff,Gold
Athens,2004,Sailing,Sailing,"MARTINEZ, Iker",Men,49er - Skiff,Gold
Athens,2004,Sailing,Sailing,"LEONCHUK, Georgii",Men,49er - Skiff,Silver
Athens,2004,Sailing,Sailing,"LUKA, Rodion",Men,49er - Skiff,Silver
Athens,2004,Sailing,Sailing,"DEMPSEY, Nick",Men,board (Mistral),Bronze
Athens,2004,Sailing,Sailing,"FRIDMAN, Gal",Men,board (Mistral),Gold
Athens,2004,Sailing,Sailing,"KAKLAMANAKIS, Nikolaos",Men,board (Mistral),Silver
Athens,2004,Sailing,Sailing,"SENSINI, Alessandra",Women,board (Mistral),Bronze
Athens,2004,Sailing,Sailing,"MERRET, Faustine",Women,board (Mistral),Gold
Athens,2004,Sailing,Sailing,"YIN, Jian",Women,board (Mistral),Silver
Athens,2004,Sailing,Sailing,"LIVBJERG, Signe",Women,single-handed dinghy (Europe),Bronze
Athens,2004,Sailing,Sailing,"SUNDBY, Siren",Women,single-handed dinghy (Europe),Gold
Athens,2004,Sailing,Sailing,"SMIDOVA, Lenka",Women,single-handed dinghy (Europe),Silver
Athens,2004,Sailing,Sailing,"KUSZNIEREWICZ, Mateusz",Men,single-handed dinghy (Finn),Bronze
Athens,2004,Sailing,Sailing,"AINSLIE, Ben",Men,single-handed dinghy (Finn),Gold
Athens,2004,Sailing,Sailing,"TRUJILLO, Rafael",Men,single-handed dinghy (Finn),Silver
Athens,2004,Sailing,Sailing,"ZBOGAR, Vasilij",Men,single-handed dinghy open (Laser),Bronze
Athens,2004,Sailing,Sailing,"SCHEIDT, Robert",Men,single-handed dinghy open (Laser),Gold
Athens,2004,Sailing,Sailing,"GERITZER, Andreas",Men,single-handed dinghy open (Laser),Silver
Athens,2004,Sailing,Sailing,"RAMBEAU, Pascal",Men,Star - Keelboat,Bronze
Athens,2004,Sailing,Sailing,"ROHART, Xavier",Men,Star - Keelboat,Bronze
Athens,2004,Sailing,Sailing,"FERREIRA, Marcelo",Men,Star - Keelboat,Gold
Athens,2004,Sailing,Sailing,"GRAEL, Torben",Men,Star - Keelboat,Gold
Athens,2004,Sailing,Sailing,"MACDONALD, Ross",Men,Star - Keelboat,Silver
Athens,2004,Sailing,Sailing,"WOLFS, Mike",Men,Star - Keelboat,Silver
Athens,2004,Sailing,Sailing,"ESPINOLA, Carlos",Men,Tornado - Multihull,Bronze
Athens,2004,Sailing,Sailing,"LANGE, Santiago",Men,Tornado - Multihull,Bronze
Athens,2004,Sailing,Sailing,"HAGARA, Roman",Men,Tornado - Multihull,Gold
Athens,2004,Sailing,Sailing,"STEINACHER, Hans Peter",Men,Tornado - Multihull,Gold
Athens,2004,Sailing,Sailing,"LOVELL, John",Men,Tornado - Multihull,Silver
Athens,2004,Sailing,Sailing,"OGLETREE, Charlie",Men,Tornado - Multihull,Silver
Athens,2004,Sailing,Sailing,"JENSEN, Dorte O.",Women,Yngling - Keelboat,Bronze
Athens,2004,Sailing,Sailing,"JESPERSEN, Helle",Women,Yngling - Keelboat,Bronze
Athens,2004,Sailing,Sailing,"OTZEN, Christina",Women,Yngling - Keelboat,Bronze
Athens,2004,Sailing,Sailing,"AYTON, Sarah",Women,Yngling - Keelboat,Gold
Athens,2004,Sailing,Sailing,"ROBERTSON, Shirley",Women,Yngling - Keelboat,Gold
Athens,2004,Sailing,Sailing,"WEBB, Sarah",Women,Yngling - Keelboat,Gold
Athens,2004,Sailing,Sailing,"KALININA, Ganna",Women,Yngling - Keelboat,Silver
Athens,2004,Sailing,Sailing,"MATEVUSHEVA, Svitlana",Women,Yngling - Keelboat,Silver
Athens,2004,Sailing,Sailing,"TARAN, Ruslana",Women,Yngling - Keelboat,Silver
Athens,2004,Shooting,Shooting,"GROZDEVA, Maria",Women,10m air pistol (40 shots),Bronze
Athens,2004,Shooting,Shooting,"KOSTEVYCH, Olena",Women,10m air pistol (40 shots),Gold
Athens,2004,Shooting,Shooting,"SEKARIC, Jasna",Women,10m air pistol (40 shots),Silver
Athens,2004,Shooting,Shooting,"ISAKOV, Vladimir",Men,10m air pistol (60 shots),Bronze
Athens,2004,Shooting,Shooting,"WANG, Yifu",Men,10m air pistol (60 shots),Gold
Athens,2004,Shooting,Shooting,"NESTRUEV, Mikhail",Men,10m air pistol (60 shots),Silver
Athens,2004,Shooting,Shooting,"EMMONS, Katerina",Women,10m air rifle (40 shots),Bronze
Athens,2004,Shooting,Shooting,"DU, Li",Women,10m air rifle (40 shots),Gold
Athens,2004,Shooting,Shooting,"GALKINA, Lioubov",Women,10m air rifle (40 shots),Silver
Athens,2004,Shooting,Shooting,"GONCI, Jozef",Men,10m air rifle (60 shots),Bronze
Athens,2004,Shooting,Shooting,"ZHU, Qinan",Men,10m air rifle (60 shots),Gold
Athens,2004,Shooting,Shooting,"LI, Jie",Men,10m air rifle (60 shots),Silver
Athens,2004,Shooting,Shooting,"LYKIN, Dimitri",Men,10m running target (30+30 shots),Bronze
Athens,2004,Shooting,Shooting,"KURZER, Manfred",Men,10m running target (30+30 shots),Gold
Athens,2004,Shooting,Shooting,"BLINOV, Alexander",Men,10m running target (30+30 shots),Silver
Athens,2004,Shooting,Shooting,"ASHUMOVA, Irada",Women,25m pistol (30+30 shots),Bronze
Athens,2004,Shooting,Shooting,"GROZDEVA, Maria",Women,25m pistol (30+30 shots),Gold
Athens,2004,Shooting,Shooting,"HYKOVA, Lenka",Women,25m pistol (30+30 shots),Silver
Athens,2004,Shooting,Shooting,"ALIFIRENKO, Sergei",Men,25m rapid fire pistol (60 shots),Bronze
Athens,2004,Shooting,Shooting,"SCHUMANN, Ralf",Men,25m rapid fire pistol (60 shots),Gold
Athens,2004,Shooting,Shooting,"POLIAKOV, Sergei",Men,25m rapid fire pistol (60 shots),Silver
Athens,2004,Shooting,Shooting,"KIM, Jong Su",Men,50m pistol (60 shots),Bronze
Athens,2004,Shooting,Shooting,"NESTRUEV, Mikhail",Men,50m pistol (60 shots),Gold
Athens,2004,Shooting,Shooting,"JIN, Jongoh",Men,50m pistol (60 shots),Silver
